"state","county","date","fips","cases","deaths","FIPStxt","PpovertyALL_2018","Ppoverty017_2018","FIPS.x","Unemployment_rate_2018","Med_HH_Income_2018","Med_HH_Income_vs_Total_2018","FIPS.Code","Pnohighschool1418","Phighschool1418","Psomecollege1418","Pcollege1418","FIPS.y","R_birth_2018","R_death_2018","R_INTERNATIONAL_MIG_2018","R_DOMESTIC_MIG_2018","TOT_POP","Pmale","Pwhite","Pblack","Pasian","Phispanic","Page1","Page2","Page3","Page4","Page5","Page6","Page7","Page8","Page9","Page10","Page11","Page12","Page13","Page14","Page15","Page16","Page17","Page18","Max.Temp","Min.Temp","Precip"
"AZ","Apache",102,4001,72,3,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",86,4001,11,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",95,4001,23,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",103,4001,89,3,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",85,4001,9,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",84,4001,7,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",90,4001,16,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",100,4001,55,3,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",104,4001,97,4,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",87,4001,13,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",88,4001,13,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",97,4001,28,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",101,4001,66,3,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",91,4001,17,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",83,4001,4,0,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Apache",98,4001,34,3,"04001",37.3,47.3,"04001",10.1,33652,56.961,"04001",20.4,33.1,34.8,11.7,"04001",13.559984096,9.7933218473,0.8649372572,-0.767283051,71818,0.491659472555627,0.223746136066167,0.00570887521234231,0.00449747974045504,0.0639115542064663,0.0668216881561726,0.0759837366676878,0.0820128658553566,0.0764293074159681,0.0653735832242613,0.0695925812470411,0.0611545852014815,0.0551950764432315,0.0523824110947116,0.0533710211924587,0.0598178729566404,0.0671837143891504,0.061711548636832,0.0507532930463115,0.0393633907933944,0.0286836169205492,0.0180873875630065,0.0160823191957448,57.3,31,1.22
"AZ","Cochise",105,4003,15,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",92,4003,4,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",104,4003,15,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",87,4003,3,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",80,4003,1,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",84,4003,1,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",82,4003,1,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",89,4003,4,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",103,4003,16,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",93,4003,5,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",83,4003,1,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",85,4003,2,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",102,4003,15,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",91,4003,4,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",99,4003,11,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
"AZ","Cochise",95,4003,8,0,"04003",15.1,22.8,"04003",5.6,49164,83.2174,"04003",12.8,23.5,40.7,23,"04003",11.081982841,10.279631395,1.4855417858,11.789005402,126770,0.507848860140412,0.877139701822198,0.0461623412479293,0.0226788672398833,0.356338250374694,0.0584444269148852,0.059043937840183,0.0616786305908338,0.0651652599195393,0.060164076674292,0.0652362546343772,0.0594304646209671,0.0596513370671294,0.0499645026425811,0.0500039441508243,0.0555888617180721,0.064486865977755,0.0676974047487576,0.0678788356866767,0.0595330125423996,0.0444821329967658,0.0281296836791039,0.0234203675948568,66.1,38.9,2.84
